CLEC10A,C-type lectin domain containing 10A,down,NA
LIMD2,LIM domain containing 2,up,NA
SNRNP27,small nuclear ribonucleoprotein U4/U6.U5 subunit 27,down,NA
AIG1,androgen induced 1,down,NA
AP003108.2,novel transcript,down,NA
UCHL5,ubiquitin C-terminal hydrolase L5,down,NA
GABBR1,gamma-aminobutyric acid type B receptor subunit 1,up,NA
NRAS,"NRAS proto-oncogene, GTPase",down,NA
FKBP3,FKBP prolyl isomerase 3,up,NA
NMD3,NMD3 ribosome export adaptor,down,NA
MMADHC,metabolism of cobalamin associated D,up,NA
CARF,calcium responsive transcription factor,down,NA
MACROD2,mono-ADP ribosylhydrolase 2,down,NA
KAZN,"kazrin, periplakin interacting protein",up,NA
SAMHD1,SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1,down,NA
PRPSAP2,phosphoribosyl pyrophosphate synthetase associated protein 2,up,NA
USP47,ubiquitin specific peptidase 47,up,NA
VEGFA,vascular endothelial growth factor A,down,NA
ACE,angiotensin I converting enzyme,down,NA
NTMT1,N-terminal Xaa-Pro-Lys N-methyltransferase 1,up,NA
GHDC,GH3 domain containing,up,NA
NDUFV1,NADH:ubiquinone oxidoreductase core subunit V1,up,NA
CSNK2B,casein kinase 2 beta,up,NA
SLA,Src like adaptor,down,NA
REXO2,RNA exonuclease 2,up,NA
THEMIS2,thymocyte selection associated family member 2,up,NA
MARS,methionyl-tRNA synthetase,up,NA
COQ8B,coenzyme Q8B,up,NA
CD96,CD96 molecule,up,NA
TP53I13,tumor protein p53 inducible protein 13,up,NA
TOR4A,torsin family 4 member A,up,NA
ANGPT1,angiopoietin 1,down,NA
TNIP2,TNFAIP3 interacting protein 2,up,NA
TBC1D13,TBC1 domain family member 13,up,NA
XBP1,X-box binding protein 1,up,NA
NUDT14,nudix hydrolase 14,up,NA
CAMK2A,calcium/calmodulin dependent protein kinase II alpha,up,NA
CENPX,centromere protein X,up,NA
PHPT1,phosphohistidine phosphatase 1,up,NA
CRTC2,CREB regulated transcription coactivator 2,up,NA
HIST1H2AI,histone cluster 1 H2A family member i,down,NA
SLC25A17,solute carrier family 25 member 17,up,NA
ARMC12,armadillo repeat containing 12,up,NA
GSR,glutathione-disulfide reductase,up,NA
CYBB,cytochrome b-245 beta chain,down,NA
NR4A1,nuclear receptor subfamily 4 group A member 1,down,NA
DIP2A,disco interacting protein 2 homolog A,up,NA
CDKL1,cyclin dependent kinase like 1,down,NA
KDM1B,lysine demethylase 1B,down,NA
ARHGAP32,Rho GTPase activating protein 32,down,NA
ZNF585B,zinc finger protein 585B,down,NA
ARHGAP1,Rho GTPase activating protein 1,up,NA
RXRB,retinoid X receptor beta,up,NA
SARS,seryl-tRNA synthetase,up,NA
CALU,calumenin,down,NA
PSMC1,"proteasome 26S subunit, ATPase 1",up,NA
CACTIN,"cactin, spliceosome C complex subunit",down,NA
VPS36,vacuolar protein sorting 36 homolog,down,NA
ATRX,ATRX chromatin remodeler,down,NA
EGFL7,EGF like domain multiple 7,up,NA
PI4K2A,phosphatidylinositol 4-kinase type 2 alpha,up,NA
SCAF1,SR-related CTD associated factor 1,up,NA
SSU72,"SSU72 homolog, RNA polymerase II CTD phosphatase",up,NA
CDK1,cyclin dependent kinase 1,up,NA
MCEMP1,mast cell expressed membrane protein 1,down,NA
NDUFB11,NADH:ubiquinone oxidoreductase subunit B11,up,NA
ABAT,4-aminobutyrate aminotransferase,down,NA
SVIP,small VCP interacting protein,down,NA
ARHGAP31,Rho GTPase activating protein 31,down,NA
SELENON,selenoprotein N,up,NA
KLHL8,kelch like family member 8,down,NA
RBM5,RNA binding motif protein 5,up,NA
COG3,component of oligomeric golgi complex 3,up,NA
OXR1,oxidation resistance 1,down,NA
RAP2A,"RAP2A, member of RAS oncogene family",down,NA
SNAP25,synaptosome associated protein 25,down,NA
AIF1L,allograft inflammatory factor 1 like,down,NA
GRIN2D,glutamate ionotropic receptor NMDA type subunit 2D,up,NA
SLC6A8,solute carrier family 6 member 8,up,NA
CCNJL,cyclin J like,down,NA
STK16,serine/threonine kinase 16,up,NA
KIAA2026,KIAA2026,down,NA
ULK2,unc-51 like autophagy activating kinase 2,down,NA
C1orf35,chromosome 1 open reading frame 35,up,NA
CCDC3,coiled-coil domain containing 3,down,NA
TRAPPC8,trafficking protein particle complex 8,down,NA
FAM83H,family with sequence similarity 83 member H,up,NA
TALDO1,transaldolase 1,up,NA
MINDY4,MINDY lysine 48 deubiquitinase 4,up,NA
AGAP3,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 3",up,NA
CRELD2,cysteine rich with EGF like domains 2,up,NA
VIPAS39,"VPS33B interacting protein, apical-basolateral polarity regulator, spe-39 homolog",up,NA
SF3B2,splicing factor 3b subunit 2,up,NA
HECW2,"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2",down,NA
TSC22D1,TSC22 domain family member 1,down,NA
ACOT8,acyl-CoA thioesterase 8,up,NA
SART3,"spliceosome associated factor 3, U4/U6 recycling protein",up,NA
C19orf25,chromosome 19 open reading frame 25,up,NA
SH2B3,SH2B adaptor protein 3,down,NA
CDK11A,cyclin dependent kinase 11A,up,NA
FAM50B,family with sequence similarity 50 member B,down,NA
UGP2,UDP-glucose pyrophosphorylase 2,down,NA
POLL,DNA polymerase lambda,up,NA
TRIO,trio Rho guanine nucleotide exchange factor,down,NA
DAZAP1,DAZ associated protein 1,up,NA
XAF1,XIAP associated factor 1,up,NA
CTBP2,C-terminal binding protein 2,up,NA
H1F0,H1 histone family member 0,down,NA
DCAF15,DDB1 and CUL4 associated factor 15,up,NA
FXYD6,FXYD domain containing ion transport regulator 6,down,NA
DOCK7,dedicator of cytokinesis 7,up,NA
PDIA3,protein disulfide isomerase family A member 3,up,NA
P3H2,prolyl 3-hydroxylase 2,up,NA
SH3GLB2,"SH3 domain containing GRB2 like, endophilin B2",up,NA
PLD3,phospholipase D family member 3,up,NA
MLST8,"MTOR associated protein, LST8 homolog",up,NA
KIZ,kizuna centrosomal protein,up,NA
ARHGDIA,Rho GDP dissociation inhibitor alpha,up,NA
HIST2H4A,histone cluster 2 H4 family member a,down,NA
ASH2L,"ASH2 like, histone lysine methyltransferase complex subunit",down,NA
GDF11,growth differentiation factor 11,up,NA
TAF6,TATA-box binding protein associated factor 6,up,NA
GABARAP,GABA type A receptor-associated protein,up,NA
CHPT1,choline phosphotransferase 1,up,NA
ASF1A,anti-silencing function 1A histone chaperone,down,NA
PLIN2,perilipin 2,up,NA
MKRN1,makorin ring finger protein 1,down,NA
AGRN,agrin,up,NA
ATP5F1C,ATP synthase F1 subunit gamma,up,NA
QSOX1,quiescin sulfhydryl oxidase 1,up,NA
RHOJ,ras homolog family member J,down,NA
YWHAE,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon,down,NA
FBXW2,F-box and WD repeat domain containing 2,down,NA
ST7,suppression of tumorigenicity 7,down,NA
EIF4E,eukaryotic translation initiation factor 4E,down,NA
BCAP31,B cell receptor associated protein 31,up,NA
CBFB,core-binding factor subunit beta,down,NA
MTMR10,myotubularin related protein 10,down,NA
MBNL3,muscleblind like splicing regulator 3,down,NA
ABCB6,ATP binding cassette subfamily B member 6 (Langereis blood group),up,NA
COBLL1,cordon-bleu WH2 repeat protein like 1,down,NA
ITPKC,inositol-trisphosphate 3-kinase C,up,NA
LIN54,lin-54 DREAM MuvB core complex component,down,NA
STK4,serine/threonine kinase 4,down,NA
BAP1,BRCA1 associated protein 1,up,NA
TMEM214,transmembrane protein 214,up,NA
SELENOS,selenoprotein S,up,NA
FKBPL,FKBP prolyl isomerase like,up,NA
UNC45B,unc-45 myosin chaperone B,down,NA
SQLE,squalene epoxidase,up,NA
ZNF146,zinc finger protein 146,down,NA
ERP44,endoplasmic reticulum protein 44,up,NA
SLC9A3R2,SLC9A3 regulator 2,down,NA
SIL1,SIL1 nucleotide exchange factor,up,NA
NDUFA11,NADH:ubiquinone oxidoreductase subunit A11,up,NA
GLG1,golgi glycoprotein 1,up,NA
TMEM41A,transmembrane protein 41A,up,NA
THAP7,THAP domain containing 7,up,NA
KIAA1191,KIAA1191,down,NA
NDUFA13,NADH:ubiquinone oxidoreductase subunit A13,up,NA
KPNA4,karyopherin subunit alpha 4,up,NA
HIST2H2AB,histone cluster 2 H2A family member b,down,NA
PHF23,PHD finger protein 23,up,NA
TP63,tumor protein p63,down,NA
PANK3,pantothenate kinase 3,down,NA
FRY,FRY microtubule binding protein,down,NA
EFCAB13,EF-hand calcium binding domain 13,down,NA
FAM131A,family with sequence similarity 131 member A,up,NA
JTB,jumping translocation breakpoint,up,NA
BMP8B,bone morphogenetic protein 8b,down,NA
PSIP1,PC4 and SFRS1 interacting protein 1,down,NA
PLEKHA3,pleckstrin homology domain containing A3,down,NA
GJA4,gap junction protein alpha 4,up,NA
C1orf122,chromosome 1 open reading frame 122,up,NA
ATP1A1,ATPase Na+/K+ transporting subunit alpha 1,up,NA
PLA2G4C,phospholipase A2 group IVC,up,NA
DPM3,"dolichyl-phosphate mannosyltransferase subunit 3, regulatory",up,NA
SULF2,sulfatase 2,down,NA
EIF4A2,eukaryotic translation initiation factor 4A2,down,NA
EBP,EBP cholestenol delta-isomerase,up,NA
TRAPPC6B,trafficking protein particle complex 6B,down,NA
PAK1,p21 (RAC1) activated kinase 1,down,NA
HINT1,histidine triad nucleotide binding protein 1,up,NA
LUC7L,LUC7 like,up,NA
IER2,immediate early response 2,up,NA
KDM3B,lysine demethylase 3B,down,NA
PSMB3,proteasome subunit beta 3,up,NA
PDCD7,programmed cell death 7,down,NA
CST3,cystatin C,up,NA
KANSL3,KAT8 regulatory NSL complex subunit 3,down,NA
REM2,RRAD and GEM like GTPase 2,up,NA
TBC1D10B,TBC1 domain family member 10B,up,NA
LYRM9,LYR motif containing 9,up,NA
DDHD1,DDHD domain containing 1,up,NA
ICAM4,intercellular adhesion molecule 4 (Landsteiner-Wiener blood group),up,NA
ODF2L,outer dense fiber of sperm tails 2 like,down,NA
MYO3B,myosin IIIB,up,NA
PIK3R3,phosphoinositide-3-kinase regulatory subunit 3,up,NA
EFCAB14,EF-hand calcium binding domain 14,down,NA
RPA2,replication protein A2,up,NA
MPZ,myelin protein zero,down,NA
EPHA1,EPH receptor A1,down,NA
C22orf39,chromosome 22 open reading frame 39,down,NA
FGF13,fibroblast growth factor 13,down,NA
HACD4,3-hydroxyacyl-CoA dehydratase 4,down,NA
PRKRA,protein activator of interferon induced protein kinase EIF2AK2,up,NA
KLC4,kinesin light chain 4,up,NA
MRPL12,mitochondrial ribosomal protein L12,up,NA
CASZ1,castor zinc finger 1,up,NA
ARFGEF2,ADP ribosylation factor guanine nucleotide exchange factor 2,down,NA
TJP2,tight junction protein 2,down,NA
CFAP45,cilia and flagella associated protein 45,up,NA
TRPC4AP,transient receptor potential cation channel subfamily C member 4 associated protein,up,NA
CCDC71L,coiled-coil domain containing 71 like,down,NA
PMVK,phosphomevalonate kinase,up,NA
CYB561D2,cytochrome b561 family member D2,up,NA
SMTN,smoothelin,up,NA
RAB32,"RAB32, member RAS oncogene family",up,NA
USP24,ubiquitin specific peptidase 24,up,NA
RASEF,RAS and EF-hand domain containing,down,NA
UCHL3,ubiquitin C-terminal hydrolase L3,up,NA
UBE2I,ubiquitin conjugating enzyme E2 I,up,NA
B4GALT2,"beta-1,4-galactosyltransferase 2",up,NA
ARID1A,AT-rich interaction domain 1A,down,NA
DPF2,double PHD fingers 2,up,NA
SDK1,sidekick cell adhesion molecule 1,down,NA
IRAK3,interleukin 1 receptor associated kinase 3,down,NA
C11orf68,chromosome 11 open reading frame 68,up,NA
C1orf115,chromosome 1 open reading frame 115,down,NA
ZNF692,zinc finger protein 692,up,NA
NDEL1,nudE neurodevelopment protein 1 like 1,up,NA
ANAPC5,anaphase promoting complex subunit 5,down,NA
AC010422.8,novel transcript,up,NA
PPP4C,protein phosphatase 4 catalytic subunit,up,NA
SRXN1,sulfiredoxin 1,down,NA
HLA-DMB,"major histocompatibility complex, class II, DM beta",down,NA
LRWD1,leucine rich repeats and WD repeat domain containing 1,up,NA
ZFYVE1,zinc finger FYVE-type containing 1,up,NA
BLOC1S1,biogenesis of lysosomal organelles complex 1 subunit 1,up,NA
CRYBG3,crystallin beta-gamma domain containing 3,down,NA
PHF13,PHD finger protein 13,up,NA
GTPBP2,GTP binding protein 2,down,NA
HGS,hepatocyte growth factor-regulated tyrosine kinase substrate,up,NA
DNAJC6,DnaJ heat shock protein family (Hsp40) member C6,down,NA
CLCN7,chloride voltage-gated channel 7,up,NA
BNIP2,BCL2 interacting protein 2,down,NA
NPRL3,"NPR3 like, GATOR1 complex subunit",up,NA
MGRN1,mahogunin ring finger 1,up,NA
SMIM4,small integral membrane protein 4,up,NA
ABHD13,abhydrolase domain containing 13,down,NA
SLC38A7,solute carrier family 38 member 7,up,NA
TEX2,testis expressed 2,down,NA
C6orf136,chromosome 6 open reading frame 136,up,NA
SMARCD2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2",up,NA
FBXL13,F-box and leucine rich repeat protein 13,down,NA
MRGBP,MRG domain binding protein,up,NA
PRADC1,protease associated domain containing 1,up,NA
GNAS,GNAS complex locus,down,NA
CD1C,CD1c molecule,down,NA
PRKRIP1,PRKR interacting protein 1,up,NA
SLC25A39,solute carrier family 25 member 39,up,NA
DENND1B,DENN domain containing 1B,down,NA
ABI1,abl interactor 1,down,NA
C7orf26,chromosome 7 open reading frame 26,up,NA
CNIH3,cornichon family AMPA receptor auxiliary protein 3,down,NA
LMAN2,"lectin, mannose binding 2",up,NA
AP1M1,adaptor related protein complex 1 subunit mu 1,up,NA
EPB42,erythrocyte membrane protein band 4.2,up,NA
EMCN,endomucin,down,NA
NID1,nidogen 1,up,NA
TMCC1,transmembrane and coiled-coil domain family 1,down,NA
ZEB1,zinc finger E-box binding homeobox 1,down,NA
ZNF577,zinc finger protein 577,down,NA
SMAD1,SMAD family member 1,down,NA
WFDC3,WAP four-disulfide core domain 3,down,NA
NEMP2,nuclear envelope integral membrane protein 2,down,NA
SNRK,SNF related kinase,down,NA
ZBTB22,zinc finger and BTB domain containing 22,up,NA
PRR5,proline rich 5,up,NA
NSD2,nuclear receptor binding SET domain protein 2,down,NA
SPIRE1,spire type actin nucleation factor 1,down,NA
BMP1,bone morphogenetic protein 1,up,NA
TMEM45A,transmembrane protein 45A,down,NA
FAM172A,family with sequence similarity 172 member A,down,NA
IFIT5,interferon induced protein with tetratricopeptide repeats 5,up,NA
HIST2H2AA4,histone cluster 2 H2A family member a4,up,NA
EIF3L,eukaryotic translation initiation factor 3 subunit L,down,NA
RBX1,ring-box 1,down,NA
TRIM58,tripartite motif containing 58,down,NA
ADPRM,"ADP-ribose/CDP-alcohol diphosphatase, manganese dependent",up,NA
URM1,ubiquitin related modifier 1,up,NA
MACO1,macoilin 1,up,NA
GPR107,G protein-coupled receptor 107,up,NA
BAZ2B,bromodomain adjacent to zinc finger domain 2B,down,NA
EMP3,epithelial membrane protein 3,up,NA
KIAA1549,KIAA1549,down,NA
JAM2,junctional adhesion molecule 2,down,NA
TMEM86B,transmembrane protein 86B,up,NA
CELF2,CUGBP Elav-like family member 2,down,NA
ELL2,elongation factor for RNA polymerase II 2,up,NA
MAP3K7,mitogen-activated protein kinase kinase kinase 7,down,NA
CRYM,crystallin mu,up,NA
HNRNPD,heterogeneous nuclear ribonucleoprotein D,up,NA
GYPC,glycophorin C (Gerbich blood group),up,NA
PRELID2,PRELI domain containing 2,up,NA
LGR4,leucine rich repeat containing G protein-coupled receptor 4,down,NA
NOTCH2NLB,notch 2 N-terminal like B,up,NA
NISCH,nischarin,up,NA
CHD9,chromodomain helicase DNA binding protein 9,down,NA
C6orf120,chromosome 6 open reading frame 120,down,NA
LRRC2,leucine rich repeat containing 2,up,NA
MAP1LC3B2,microtubule associated protein 1 light chain 3 beta 2,down,NA
RERE,arginine-glutamic acid dipeptide repeats,up,NA
IGFBP4,insulin like growth factor binding protein 4,down,NA
MAPKAPK2,MAPK activated protein kinase 2,up,NA
ZNF524,zinc finger protein 524,up,NA
RWDD4,RWD domain containing 4,down,NA
ANP32E,acidic nuclear phosphoprotein 32 family member E,down,NA
IFI35,interferon induced protein 35,up,NA
KCTD20,potassium channel tetramerization domain containing 20,down,NA
STAB1,stabilin 1,up,NA
REC8,REC8 meiotic recombination protein,up,NA
LATS2,large tumor suppressor kinase 2,down,NA
FKBP1A,FKBP prolyl isomerase 1A,down,NA
PCSK1N,proprotein convertase subtilisin/kexin type 1 inhibitor,up,NA
ZFYVE27,zinc finger FYVE-type containing 27,up,NA
MRPL14,mitochondrial ribosomal protein L14,up,NA
ATP6V1G1,ATPase H+ transporting V1 subunit G1,down,NA
TRPV2,transient receptor potential cation channel subfamily V member 2,up,NA
GKAP1,G kinase anchoring protein 1,up,NA
EHMT2,euchromatic histone lysine methyltransferase 2,up,NA
WIPI1,"WD repeat domain, phosphoinositide interacting 1",down,NA
C5orf15,chromosome 5 open reading frame 15,down,NA
ITGA5,integrin subunit alpha 5,up,NA
TFEC,transcription factor EC,down,NA
SH3GL3,"SH3 domain containing GRB2 like 3, endophilin A3",up,NA
HPR,haptoglobin-related protein,up,NA
MIER1,MIER1 transcriptional regulator,down,NA
GALK2,galactokinase 2,down,NA
ZNF408,zinc finger protein 408,up,NA
ZFAND6,zinc finger AN1-type containing 6,down,NA
SERPINI1,serpin family I member 1,up,NA
MFSD9,major facilitator superfamily domain containing 9,down,NA
ITM2B,integral membrane protein 2B,down,NA
RADIL,Rap associating with DIL domain,up,NA
ARPC4,actin related protein 2/3 complex subunit 4,up,NA
INIP,INTS3 and NABP interacting protein,down,NA
NXPH3,neurexophilin 3,down,NA
STX5,syntaxin 5,up,NA
HMGN4,high mobility group nucleosomal binding domain 4,down,NA
FOXK2,forkhead box K2,up,NA
ARPC1B,actin related protein 2/3 complex subunit 1B,up,NA
REEP3,receptor accessory protein 3,down,NA
RPL36AL,ribosomal protein L36a like,up,NA
ALG3,"ALG3 alpha-1,3- mannosyltransferase",up,NA
AATF,apoptosis antagonizing transcription factor,up,NA
DHX38,DEAH-box helicase 38,up,NA
PHB2,prohibitin 2,up,NA
PEX10,peroxisomal biogenesis factor 10,up,NA
LEMD2,LEM domain containing 2,up,NA
SLC25A15,solute carrier family 25 member 15,down,NA
ENO3,enolase 3,up,NA
TMEM147,transmembrane protein 147,up,NA
VKORC1,vitamin K epoxide reductase complex subunit 1,up,NA
ASPH,aspartate beta-hydroxylase,down,NA
ZDHHC12,zinc finger DHHC-type containing 12,up,NA
ACADS,acyl-CoA dehydrogenase short chain,up,NA
GPCPD1,glycerophosphocholine phosphodiesterase 1,down,NA
FAM89B,family with sequence similarity 89 member B,up,NA
FLCN,folliculin,up,NA
MOB1A,MOB kinase activator 1A,down,NA
PSMD8,"proteasome 26S subunit, non-ATPase 8",up,NA
SPNS1,sphingolipid transporter 1 (putative),up,NA
SGTB,small glutamine rich tetratricopeptide repeat containing beta,down,NA
MRPL45,mitochondrial ribosomal protein L45,up,NA
KLF4,Kruppel like factor 4,down,NA
DCAF10,DDB1 and CUL4 associated factor 10,up,NA
CXCL6,C-X-C motif chemokine ligand 6,down,NA
LRRC8C,leucine rich repeat containing 8 VRAC subunit C,down,NA
FKRP,fukutin related protein,up,NA
PSMB10,proteasome subunit beta 10,up,NA
C18orf21,chromosome 18 open reading frame 21,up,NA
DEDD,death effector domain containing,down,NA
CMTM5,CKLF like MARVEL transmembrane domain containing 5,up,NA
EXT1,exostosin glycosyltransferase 1,up,NA
NPIPB15,nuclear pore complex interacting protein family member B15,up,NA
CPNE1,copine 1,up,NA
NAPB,NSF attachment protein beta,down,NA
PIGBOS1,PIGB opposite strand 1,up,NA
WDYHV1,WDYHV motif containing 1,up,NA
AP1G1,adaptor related protein complex 1 subunit gamma 1,down,NA
CCND1,cyclin D1,down,NA
MGAT3,"mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase",up,NA
PRUNE1,prune exopolyphosphatase 1,down,NA
RPL36,ribosomal protein L36,up,NA
GMPPA,GDP-mannose pyrophosphorylase A,up,NA
AP3D1,adaptor related protein complex 3 subunit delta 1,up,NA
PTGES2,prostaglandin E synthase 2,up,NA
BTRC,beta-transducin repeat containing E3 ubiquitin protein ligase,down,NA
THAP3,THAP domain containing 3,up,NA
TMEM163,transmembrane protein 163,down,NA
EEF1AKMT2,EEF1A lysine methyltransferase 2,down,NA
SUMF2,sulfatase modifying factor 2,up,NA
NBAS,neuroblastoma amplified sequence,up,NA
AFAP1L1,actin filament associated protein 1 like 1,down,NA
BDNF,brain derived neurotrophic factor,down,NA
PCGF2,polycomb group ring finger 2,up,NA
AL365205.1,novel protein,down,NA
VAMP4,vesicle associated membrane protein 4,up,NA
PSMB5,proteasome subunit beta 5,up,NA
ARMH3,armadillo like helical domain containing 3,up,NA
PRSS36,serine protease 36,up,NA
SUPT4H1,"SPT4 homolog, DSIF elongation factor subunit",down,NA
NME9,NME/NM23 family member 9,up,NA
FIS1,"fission, mitochondrial 1",up,NA
CHRNB1,cholinergic receptor nicotinic beta 1 subunit,down,NA
PACC1,proton activated chloride channel 1,down,NA
SFPQ,splicing factor proline and glutamine rich,up,NA
POLR2G,RNA polymerase II subunit G,up,NA
